0_FFT mean coefficient_0,0_FFT mean coefficient_1,0_FFT mean coefficient_2,0_FFT mean coefficient_3,0_FFT mean coefficient_4,0_FFT mean coefficient_5,0_FFT mean coefficient_6,0_FFT mean coefficient_7,0_FFT mean coefficient_8,0_FFT mean coefficient_9,0_FFT mean coefficient_10,0_FFT mean coefficient_11,0_FFT mean coefficient_12,0_FFT mean coefficient_13,0_FFT mean coefficient_14,0_FFT mean coefficient_15,0_FFT mean coefficient_16,0_FFT mean coefficient_17,0_FFT mean coefficient_18,0_FFT mean coefficient_19,0_FFT mean coefficient_20,0_FFT mean coefficient_21,0_FFT mean coefficient_22,0_FFT mean coefficient_23,0_FFT mean coefficient_24,0_FFT mean coefficient_25,0_FFT mean coefficient_26,0_FFT mean coefficient_27,0_FFT mean coefficient_28,0_FFT mean coefficient_29,0_FFT mean coefficient_30,0_FFT mean coefficient_31,0_FFT mean coefficient_32,0_FFT mean coefficient_33,0_FFT mean coefficient_34,0_FFT mean coefficient_35,0_FFT mean coefficient_36,0_FFT mean coefficient_37,0_FFT mean coefficient_38,0_FFT mean coefficient_39,0_FFT mean coefficient_40,0_FFT mean coefficient_41,0_FFT mean coefficient_42,0_FFT mean coefficient_43,0_FFT mean coefficient_44,0_FFT mean coefficient_45,0_FFT mean coefficient_46,0_FFT mean coefficient_47,0_FFT mean coefficient_48,0_FFT mean coefficient_49,0_FFT mean coefficient_50,0_FFT mean coefficient_51,0_FFT mean coefficient_52,0_FFT mean coefficient_53,0_FFT mean coefficient_54,0_FFT mean coefficient_55,0_FFT mean coefficient_56,0_FFT mean coefficient_57,0_FFT mean coefficient_58,0_FFT mean coefficient_59,0_FFT mean coefficient_60,0_FFT mean coefficient_61,0_FFT mean coefficient_62,0_FFT mean coefficient_63,0_FFT mean coefficient_64,0_FFT mean coefficient_65,0_FFT mean coefficient_66,0_FFT mean coefficient_67,0_FFT mean coefficient_68,0_FFT mean coefficient_69,0_FFT mean coefficient_70,0_FFT mean coefficient_71,0_FFT mean coefficient_72,0_FFT mean coefficient_73,0_FFT mean coefficient_74,0_FFT mean coefficient_75,0_FFT mean coefficient_76,0_FFT mean coefficient_77,0_FFT mean coefficient_78,0_FFT mean coefficient_79,0_FFT mean coefficient_80,0_FFT mean coefficient_81,0_FFT mean coefficient_82,0_FFT mean coefficient_83,0_FFT mean coefficient_84,0_FFT mean coefficient_85,0_FFT mean coefficient_86,0_FFT mean coefficient_87,0_FFT mean coefficient_88,0_FFT mean coefficient_89,0_FFT mean coefficient_90,0_FFT mean coefficient_91,0_FFT mean coefficient_92,0_FFT mean coefficient_93,0_FFT mean coefficient_94,0_FFT mean coefficient_95,0_FFT mean coefficient_96,0_FFT mean coefficient_97,0_FFT mean coefficient_98,0_FFT mean coefficient_99,0_FFT mean coefficient_100,0_FFT mean coefficient_101,0_FFT mean coefficient_102,0_FFT mean coefficient_103,0_FFT mean coefficient_104,0_FFT mean coefficient_105,0_FFT mean coefficient_106,0_FFT mean coefficient_107,0_FFT mean coefficient_108,0_FFT mean coefficient_109,0_FFT mean coefficient_110,0_FFT mean coefficient_111,0_FFT mean coefficient_112,0_FFT mean coefficient_113,0_FFT mean coefficient_114,0_FFT mean coefficient_115,0_FFT mean coefficient_116,0_FFT mean coefficient_117,0_FFT mean coefficient_118,0_FFT mean coefficient_119,0_FFT mean coefficient_120,0_FFT mean coefficient_121,0_FFT mean coefficient_122,0_FFT mean coefficient_123,0_FFT mean coefficient_124,0_FFT mean coefficient_125,0_FFT mean coefficient_126,0_FFT mean coefficient_127,0_FFT mean coefficient_128,0_FFT mean coefficient_129,0_FFT mean coefficient_130,0_FFT mean coefficient_131,0_FFT mean coefficient_132,0_FFT mean coefficient_133,0_FFT mean coefficient_134,0_FFT mean coefficient_135,0_FFT mean coefficient_136,0_FFT mean coefficient_137,0_FFT mean coefficient_138,0_FFT mean coefficient_139,0_FFT mean coefficient_140,0_FFT mean coefficient_141,0_FFT mean coefficient_142,0_FFT mean coefficient_143,0_FFT mean coefficient_144,0_FFT mean coefficient_145,0_FFT mean coefficient_146,0_FFT mean coefficient_147,0_FFT mean coefficient_148,0_FFT mean coefficient_149,0_FFT mean coefficient_150,0_FFT mean coefficient_151,0_FFT mean coefficient_152,0_FFT mean coefficient_153,0_FFT mean coefficient_154,0_FFT mean coefficient_155,0_FFT mean coefficient_156,0_FFT mean coefficient_157,0_FFT mean coefficient_158,0_FFT mean coefficient_159,0_FFT mean coefficient_160,0_FFT mean coefficient_161,0_FFT mean coefficient_162,0_FFT mean coefficient_163,0_FFT mean coefficient_164,0_FFT mean coefficient_165,0_FFT mean coefficient_166,0_FFT mean coefficient_167,0_FFT mean coefficient_168,0_FFT mean coefficient_169,0_FFT mean coefficient_170,0_FFT mean coefficient_171,0_FFT mean coefficient_172,0_FFT mean coefficient_173,0_FFT mean coefficient_174,0_FFT mean coefficient_175,0_FFT mean coefficient_176,0_FFT mean coefficient_177,0_FFT mean coefficient_178,0_FFT mean coefficient_179,0_FFT mean coefficient_180,0_FFT mean coefficient_181,0_FFT mean coefficient_182,0_FFT mean coefficient_183,0_FFT mean coefficient_184,0_FFT mean coefficient_185,0_FFT mean coefficient_186,0_FFT mean coefficient_187,0_FFT mean coefficient_188,0_FFT mean coefficient_189,0_FFT mean coefficient_190,0_FFT mean coefficient_191,0_FFT mean coefficient_192,0_FFT mean coefficient_193,0_FFT mean coefficient_194,0_FFT mean coefficient_195,0_FFT mean coefficient_196,0_FFT mean coefficient_197,0_FFT mean coefficient_198,0_FFT mean coefficient_199,0_FFT mean coefficient_200,0_FFT mean coefficient_201,0_FFT mean coefficient_202,0_FFT mean coefficient_203,0_FFT mean coefficient_204,0_FFT mean coefficient_205,0_FFT mean coefficient_206,0_FFT mean coefficient_207,0_FFT mean coefficient_208,0_FFT mean coefficient_209,0_FFT mean coefficient_210,0_FFT mean coefficient_211,0_FFT mean coefficient_212,0_FFT mean coefficient_213,0_FFT mean coefficient_214,0_FFT mean coefficient_215,0_FFT mean coefficient_216,0_FFT mean coefficient_217,0_FFT mean coefficient_218,0_FFT mean coefficient_219,0_FFT mean coefficient_220,0_FFT mean coefficient_221,0_FFT mean coefficient_222,0_FFT mean coefficient_223,0_FFT mean coefficient_224,0_FFT mean coefficient_225,0_FFT mean coefficient_226,0_FFT mean coefficient_227,0_FFT mean coefficient_228,0_FFT mean coefficient_229,0_FFT mean coefficient_230,0_FFT mean coefficient_231,0_FFT mean coefficient_232,0_FFT mean coefficient_233,0_FFT mean coefficient_234,0_FFT mean coefficient_235,0_FFT mean coefficient_236,0_FFT mean coefficient_237,0_FFT mean coefficient_238,0_FFT mean coefficient_239,0_FFT mean coefficient_240,0_FFT mean coefficient_241,0_FFT mean coefficient_242,0_FFT mean coefficient_243,0_FFT mean coefficient_244,0_FFT mean coefficient_245,0_FFT mean coefficient_246,0_FFT mean coefficient_247,0_FFT mean coefficient_248,0_FFT mean coefficient_249,0_FFT mean coefficient_250,0_FFT mean coefficient_251,0_FFT mean coefficient_252,0_FFT mean coefficient_253,0_FFT mean coefficient_254,0_FFT mean coefficient_255,0_Fundamental frequency,0_Human range energy,0_LPCC_0,0_LPCC_1,0_LPCC_2,0_LPCC_3,0_LPCC_4,0_LPCC_5,0_LPCC_6,0_LPCC_7,0_LPCC_8,0_LPCC_9,0_LPCC_10,0_LPCC_11,0_LPCC_12,0_MFCC_0,0_MFCC_1,0_MFCC_2,0_MFCC_3,0_MFCC_4,0_MFCC_5,0_MFCC_6,0_MFCC_7,0_MFCC_8,0_MFCC_9,0_MFCC_10,0_MFCC_11,0_Max power spectrum,0_Maximum frequency,0_Median frequency,0_Power bandwidth,0_Spectral centroid,0_Spectral decrease,0_Spectral distance,0_Spectral entropy,0_Spectral kurtosis,0_Spectral positive turning points,0_Spectral roll-off,0_Spectral roll-on,0_Spectral skewness,0_Spectral slope,0_Spectral spread,0_Spectral variation,0_Wavelet absolute mean_0,0_Wavelet absolute mean_1,0_Wavelet absolute mean_2,0_Wavelet absolute mean_3,0_Wavelet absolute mean_4,0_Wavelet absolute mean_5,0_Wavelet absolute mean_6,0_Wavelet absolute mean_7,0_Wavelet absolute mean_8,0_Wavelet energy_0,0_Wavelet energy_1,0_Wavelet energy_2,0_Wavelet energy_3,0_Wavelet energy_4,0_Wavelet energy_5,0_Wavelet energy_6,0_Wavelet energy_7,0_Wavelet energy_8,0_Wavelet entropy,0_Wavelet standard deviation_0,0_Wavelet standard deviation_1,0_Wavelet standard deviation_2,0_Wavelet standard deviation_3,0_Wavelet standard deviation_4,0_Wavelet standard deviation_5,0_Wavelet standard deviation_6,0_Wavelet standard deviation_7,0_Wavelet standard deviation_8,0_Wavelet variance_0,0_Wavelet variance_1,0_Wavelet variance_2,0_Wavelet variance_3,0_Wavelet variance_4,0_Wavelet variance_5,0_Wavelet variance_6,0_Wavelet variance_7,0_Wavelet variance_8,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,0_Absolute energy,0_Area under the curve,0_Autocorrelation,0_Centroid,0_Entropy,0_Mean absolute diff,0_Mean diff,0_Median absolute diff,0_Median diff,0_Negative turning points,0_Neighbourhood peaks,0_Peak to peak distance,0_Positive turning points,0_Signal distance,0_Slope,0_Sum absolute diff,0_Total energy,0_Zero crossing rate
4.875904262801964e-09,2.630616769695251e-07,3.0453582299665754e-07,1.8115478230838075e-07,8.104078127586176e-08,6.051440836337432e-08,6.510103183088296e-08,1.4558756480390028e-07,2.5324591948023326e-07,2.2519627090096017e-07,2.3498451520539477e-07,6.793296824418984e-08,4.211378999863861e-08,1.307076306937534e-08,1.2414871124328453e-08,8.600827581150566e-09,3.884828427190075e-09,5.2345753297765976e-09,8.722984852671081e-09,3.6687756515266488e-09,3.4222532510737103e-09,3.3662240297784462e-09,1.9223470761889207e-09,2.0151065455989217e-09,7.069924650776323e-10,1.5653488550762916e-09,1.4302754116471258e-09,9.137934203117013e-10,2.1694712607553075e-09,1.272611455514041e-09,1.5345171153744567e-09,1.8520702430368758e-09,8.875769492426774e-10,8.401346464128777e-10,8.98909416742383e-10,6.390790195021994e-10,6.814472093330629e-10,6.37922397747374e-10,7.53453137605389e-10,6.013355882282196e-10,1.0407642472874756e-09,9.779329114043811e-10,7.0531914373229e-10,3.593562533484847e-10,4.49261822333407e-10,6.122806290575395e-10,5.375628585468547e-10,9.920667460874505e-10,8.995968112404501e-10,8.764020243651869e-10,3.003775851044566e-10,1.1331901155273457e-09,1.4712157912006083e-09,8.749469925148824e-10,6.134998952811505e-10,5.524365092514073e-10,1.4454059087485056e-09,1.0587888661989785e-09,4.3728382522805576e-10,8.787403690058332e-10,7.24479149428284e-10,1.765194820366307e-09,9.22491940255501e-10,4.80030416616356e-10,1.2369395660618417e-09,1.402005764816113e-09,7.369065706703636e-10,7.56757972673702e-10,5.454081125463928e-10,6.933665199868515e-10,4.747750265291972e-10,4.984430001339042e-10,3.1814128298254354e-10,6.739279264176789e-10,4.678681655874082e-10,1.5825597011901567e-10,4.1820716393177765e-10,8.252348524304641e-10,5.447833982235898e-10,7.673226699507857e-10,1.5328189129601723e-09,5.872892083780747e-10,5.283504832698597e-10,3.93756498743572e-10,1.9848101734996464e-10,5.241088682918828e-10,3.2066865305815437e-10,6.474311196382818e-11,3.5481121269849446e-10,5.420948132374986e-10,1.2686081126665335e-10,1.1846003546742777e-10,1.0374707902197423e-10,2.5309719957690795e-11,2.4307583804673704e-10,3.14751472359213e-10,4.4178313915154293e-11,2.4808742698112833e-11,5.799275447109925e-11,4.60045186840111e-11,1.4532532163683132e-10,3.445781822666582e-10,2.036613371914639e-10,9.154473990756767e-11,1.3339072326900136e-10,1.3457299186498965e-10,1.3134223259218442e-10,9.680466160548438e-11,6.747979462803885e-11,4.118049486074115e-11,2.5543991085075216e-11,1.0302620174660211e-10,1.3632906832576483e-10,4.896737042194322e-11,1.9422158740451366e-11,7.861568295289247e-12,1.4120988750401324e-11,2.6774044047543052e-11,6.27473164658736e-11,9.555140225469204e-11,5.788487849097805e-11,2.2078152866368928e-10,2.8834045749732286e-10,1.1106544903736061e-10,1.2150443399533099e-10,1.2023756220667885e-10,1.1443324819948895e-10,8.351796999151974e-13,3.168822273781836e-10,3.2197436456008155e-10,1.1466048113186701e-10,4.828723182179933e-10,5.472710796805603e-11,3.524500427977401e-10,4.0863396083496813e-10,6.935258136385437e-11,6.153882391818408e-11,1.0908455056762715e-10,1.2279798930538467e-10,6.72253764892107e-11,2.1219264998845663e-10,4.1170344349337504e-11,8.008130113918515e-11,1.3367921568922906e-11,4.8996911852255674e-11,4.509372338003661e-11,4.1712726226562793e-10,2.4064594005113093e-10,1.3791565186894217e-10,7.11701687884049e-12,2.950908956296517e-10,3.2517517963930577e-10,7.305861503125468e-11,2.9052625947837367e-10,6.999973525279271e-11,8.571480497230433e-11,1.6244043939601216e-10,2.1981670685123357e-10,3.725815104379449e-11,1.329619515859804e-10,1.1524162067846239e-10,6.571606972464548e-11,1.6429109090659153e-10,1.1237332504170101e-10,3.524734550742121e-10,9.642076922326052e-11,1.3196235271657547e-11,1.7910217800718202e-11,1.0881680274475492e-11,5.89628001976264e-11,4.040023591548318e-11,2.7608903118130247e-11,1.0895367747302174e-10,2.0589075120660746e-10,1.2213243453530445e-10,9.47559699275671e-12,3.995193778934567e-12,1.5992734213259546e-11,4.15799626312917e-11,1.9639109530706032e-11,3.4333742510716685e-11,1.2383932968435147e-10,2.69554314708755e-10,2.0773986716728273e-10,7.365673557944329e-11,1.7183239860379197e-10,1.2486374093386684e-10,1.5400567130412033e-11,3.1154829002504343e-13,6.820680428787356e-12,1.068908302782253e-11,4.2288075003186336e-11,1.3000216126037225e-10,1.6610195756621608e-10,5.730735720841123e-11,1.0647979288288843e-11,1.8732963671401556e-11,3.2327056369853894e-11,4.7282860708012915e-11,8.61451927470219e-11,1.0399999068923182e-10,1.5282831891590473e-10,1.1908806345596025e-10,8.164366772153218e-11,1.244717111320949e-11,5.251550580316739e-11,5.77956619446261e-12,7.48115042508947e-11,1.114134319846867e-10,3.167789874282673e-11,5.494440214784443e-11,8.466840452947676e-11,1.3773109763127874e-10,4.0544170258783695e-10,9.410464130954373e-11,9.274498473358451e-11,2.4703301919150255e-11,1.4453139197431097e-10,3.8104267042876667e-13,2.2186420183859742e-10,2.1224738428690427e-10,6.672416783491092e-10,4.1938612930684965e-10,2.726889953220504e-10,2.852836130417411e-10,2.966004738045551e-11,1.653405747429064e-11,2.938563925232323e-10,2.428579402877946e-10,5.5158112736673155e-12,6.767759399123009e-11,6.829270244298201e-11,1.318258709231848e-10,3.925716805375092e-12,2.101078610565088e-11,8.894998444578956e-14,2.7762909046676347e-11,4.0586153198242126e-11,2.7060527267730455e-11,4.2270938177150614e-11,3.684476428381365e-11,3.411995217100654e-12,2.6354041533343677e-12,1.9768235257377414e-12,1.0520033878444085e-11,4.0815832134963686e-11,5.3630705823285626e-12,1.3564155776672107e-11,8.887122515585035e-12,1.3303327795908549e-11,1.18416158420756e-11,1.6343074748192504e-13,1.968286272353178e-12,1.3267613356659853e-12,3.670203662157439e-12,6.72869526698154e-13,1.6666918623108438,0.01959359693466609,0.1080689545423284,1.2364569322252732,0.47793086184773836,0.4327577671282398,0.22265849456328393,0.3151282994185465,0.49907597450024915,0.49907597450024915,0.3151282994185465,0.22265849456328393,0.4327577671282398,0.47793086184773836,1.2364569322252732,-116.10747044177204,1.540641850799477,-9.988877205198396,36.82955026301371,71.47920706445358,133.34172483771562,140.89831713025026,218.7246647362452,259.70819733999406,141.18124099445038,99.71866130247528,49.48518347137496,0.008552356235432549,17382.929447157174,964.3479115330541,1015.6666666666666,3903.3362779799445,0.0031442308451945828,-2390899222.348726,0.6970391451151872,4.6116046852304695,15761.0,17382.929447157174,70.66773496197978,1.6474361604551637,-2.6570672236955533e-09,5422.698307258304,0.08649387455984836,8.417582449056858e-08,2.5470591222721217e-07,4.789470328301796e-07,7.488573102206168e-07,1.0588554025242403e-06,1.4040704163184015e-06,1.7806232718843157e-06,2.1859883315957746e-06,2.6188700124017203e-06,0.002271616123923439,0.004357962202847461,0.006327909414321796,0.009710917032320661,0.01431917496074288,0.01972615723153103,0.025572530635184915,0.03150557373291053,0.037197625128044504,1.9808393179750403,0.0022716161223638514,0.004357962195404176,0.006327909396196516,0.009710917003446597,0.01431917492159346,0.019726157181561503,0.02557253057319224,0.03150557365707403,0.03719762503585475,5.16023980738338e-06,1.899183449657199e-05,4.0042437326472155e-05,9.430190904782824e-05,0.0002050387704351911,0.0003891212771516704,0.0006539543199168518,0.000992601171461317,0.0013836633083080477,7.558578987150415e-06,1.511715797430083e-05,2.2675736961451248e-05,3.023431594860166e-05,3.779289493575208e-05,4.5351473922902495e-05,5.291005291005291e-05,6.046863189720332e-05,6.802721088435374e-05,7.558578987150416e-05,-0.004150390625,0.003265380859375,26460.0,105840.0,0.0,0.0,0.0,38.0,62833.0,69390.0,39.0,0.0,0.0,0.0,0.004486083984375,119.85957525769732,0.32861328125,-3.77144672973356e-07,0.006246793242778831,0.0,0.002288818359375,-0.396484375,0.01391562337277396,-0.31247150318212025,0.013915623367663242,0.00019364457371065527,25.61917712073773,0.018682351317805716,25.61917712073773,1.9325084813172764,0.5371767149783536,0.0006715066678095167,-1.010340155159903e-07,0.00018310546875,0.0,7984.0,2607.0,0.72509765625,7997.0,132299.4820107582,-4.989808471038907e-09,88.83966064453125,8.539790255591758,13402.0
