,0
8609,0.0
8610,0.0
8611,0.0
8612,0.0
8613,0.0
8614,-3.0517578e-05
8615,0.0
8616,0.0
8617,0.0
8618,-3.0517578e-05
8619,0.0
8620,0.0
8621,-3.0517578e-05
8622,-3.0517578e-05
8623,0.0
8624,0.0
8625,0.0
8626,0.0
8627,0.0
8628,3.0517578e-05
8629,3.0517578e-05
8630,-3.0517578e-05
8631,0.0
8632,-3.0517578e-05
8633,0.0
8634,0.0
8635,0.0
8636,0.0
8637,0.0
8638,0.0
8639,0.0
8640,0.0
8641,3.0517578e-05
8642,0.0
8643,0.0
8644,0.0
8645,0.0
8646,-3.0517578e-05
8647,3.0517578e-05
8648,0.0
8649,0.0
8650,3.0517578e-05
8651,0.0
8652,0.0
8653,0.0
8654,0.0
8655,0.0
8656,3.0517578e-05
8657,3.0517578e-05
8658,0.0
8659,0.0
8660,0.0
8661,0.0
8662,0.0
8663,-3.0517578e-05
8664,0.0
8665,-3.0517578e-05
8666,3.0517578e-05
8667,0.0
8668,3.0517578e-05
8669,0.0
8670,0.0
8671,3.0517578e-05
8672,0.0
8673,0.0
8674,3.0517578e-05
8675,0.0
8676,0.0
8677,0.0
8678,3.0517578e-05
8679,-3.0517578e-05
8680,-3.0517578e-05
8681,3.0517578e-05
8682,0.0
8683,0.0
8684,0.0
8685,-3.0517578e-05
8686,0.0
8687,0.0
8688,3.0517578e-05
8689,0.0
8690,0.0
8691,0.0
8692,0.0
8693,0.0
8694,0.0
8695,-3.0517578e-05
8696,0.0
8697,0.0
8698,0.0
8699,-3.0517578e-05
8700,0.0
8701,0.0
8702,3.0517578e-05
8703,3.0517578e-05
8704,-3.0517578e-05
8705,0.0
8706,0.0
8707,0.0
8708,0.0
8709,0.0
8710,0.0
8711,0.0
8712,0.0
8713,0.0
8714,-3.0517578e-05
8715,3.0517578e-05
8716,0.0
8717,0.0
8718,3.0517578e-05
8719,0.0
8720,0.0
8721,0.0
8722,0.0
8723,3.0517578e-05
8724,-3.0517578e-05
8725,0.0
8726,0.0
8727,0.0
8728,0.0
8729,-3.0517578e-05
8730,3.0517578e-05
8731,0.0
8732,0.0
8733,-3.0517578e-05
8734,0.0
8735,0.0
8736,0.0
8737,0.0
8738,0.0
8739,-3.0517578e-05
8740,0.0
8741,-3.0517578e-05
8742,3.0517578e-05
8743,0.0
8744,0.0
8745,3.0517578e-05
8746,0.0
8747,0.0
8748,0.0
8749,0.0
8750,0.0
8751,0.0
8752,0.0
8753,0.0
8754,-3.0517578e-05
8755,0.0
8756,0.0
8757,0.0
8758,3.0517578e-05
8759,0.0
8760,3.0517578e-05
8761,0.0
8762,0.0
8763,0.0
8764,0.0
8765,-3.0517578e-05
8766,0.0
8767,0.0
8768,3.0517578e-05
8769,3.0517578e-05
8770,0.0
8771,0.0
8772,0.0
8773,-3.0517578e-05
8774,-3.0517578e-05
8775,0.0
8776,0.0
8777,0.0
8778,-3.0517578e-05
8779,0.0
8780,0.0
8781,3.0517578e-05
8782,0.0
8783,3.0517578e-05
8784,0.0
8785,0.0
8786,3.0517578e-05
8787,0.0
8788,0.0
8789,3.0517578e-05
8790,0.0
8791,0.0
8792,0.0
8793,0.0
8794,0.0
8795,0.0
8796,0.0
8797,0.0
8798,0.0
8799,0.0
8800,0.0
8801,-3.0517578e-05
8802,3.0517578e-05
8803,0.0
8804,0.0
8805,0.0
8806,0.0
8807,0.0
8808,0.0
8809,0.0
8810,0.0
8811,0.0
8812,0.0
8813,-3.0517578e-05
8814,0.0
8815,-3.0517578e-05
8816,0.0
8817,0.0
8818,0.0
8819,0.0
8820,0.0
8821,-3.0517578e-05
8822,0.0
8823,0.0
8824,0.0
8825,3.0517578e-05
8826,0.0
8827,0.0
8828,0.0
8829,0.0
8830,0.0
8831,0.0
8832,0.0
8833,0.0
8834,0.0
8835,-3.0517578e-05
8836,3.0517578e-05
8837,3.0517578e-05
8838,-3.0517578e-05
8839,0.0
8840,0.0
8841,0.0
8842,0.0
8843,0.0
8844,0.0
8845,0.0
8846,0.0
8847,0.0
8848,0.0
8849,0.0
8850,0.0
8851,0.0
8852,-3.0517578e-05
8853,0.0
8854,0.0
8855,0.0
8856,0.0
8857,0.0
8858,0.0
8859,0.0
8860,0.0
8861,-3.0517578e-05
8862,0.0
8863,0.0
8864,0.0
8865,0.0
8866,-3.0517578e-05
8867,0.0
8868,-3.0517578e-05
8869,0.0
8870,0.0
8871,0.0
8872,0.0
8873,0.0
8874,-3.0517578e-05
8875,0.0
8876,0.0
8877,-3.0517578e-05
8878,0.0
8879,0.0
8880,0.0
8881,3.0517578e-05
8882,0.0
8883,0.0
8884,0.0
8885,0.0
8886,0.0
8887,0.0
8888,3.0517578e-05
8889,0.0
8890,0.0
8891,0.0
8892,0.0
8893,0.0
8894,3.0517578e-05
8895,0.0
8896,0.0
8897,0.0
8898,3.0517578e-05
8899,3.0517578e-05
8900,0.0
8901,0.0
8902,0.0
8903,0.0
8904,0.0
8905,0.0
8906,0.0
8907,0.0
8908,3.0517578e-05
8909,3.0517578e-05
8910,3.0517578e-05
8911,0.0
8912,0.0
8913,-3.0517578e-05
8914,0.0
8915,0.0
8916,0.0
8917,-3.0517578e-05
8918,-3.0517578e-05
8919,0.0
8920,0.0
8921,0.0
8922,0.0
8923,0.0
8924,0.0
8925,0.0
8926,0.0
8927,0.0
8928,0.0
8929,0.0
8930,0.0
8931,0.0
8932,0.0
8933,0.0
8934,0.0
8935,0.0
8936,0.0
8937,0.0
8938,0.0
8939,0.0
8940,3.0517578e-05
8941,3.0517578e-05
8942,3.0517578e-05
8943,0.0
8944,-3.0517578e-05
8945,0.0
8946,0.0
8947,0.0
8948,0.0
8949,0.0
8950,0.0
8951,3.0517578e-05
8952,-3.0517578e-05
8953,-3.0517578e-05
8954,0.0
8955,0.0
8956,0.0
8957,0.0
8958,0.0
8959,3.0517578e-05
8960,0.0
8961,-3.0517578e-05
8962,0.0
8963,0.0
8964,0.0
8965,0.0
8966,0.0
8967,0.0
8968,0.0
8969,0.0
8970,-3.0517578e-05
8971,0.0
8972,0.0
8973,0.0
8974,0.0
8975,3.0517578e-05
8976,0.0
8977,0.0
8978,0.0
8979,0.0
8980,0.0
8981,-3.0517578e-05
8982,3.0517578e-05
8983,3.0517578e-05
8984,0.0
8985,0.0
8986,0.0
8987,0.0
8988,3.0517578e-05
8989,0.0
8990,0.0
8991,0.0
8992,0.0
8993,0.0
8994,0.0
8995,0.0
8996,0.0
8997,0.0
8998,0.0
8999,0.0
9000,0.0
9001,3.0517578e-05
9002,0.0
9003,0.0
9004,0.0
9005,0.0
9006,0.0
9007,0.0
9008,3.0517578e-05
9009,0.0
9010,0.0
9011,0.0
9012,0.0
9013,0.0
9014,0.0
9015,0.0
9016,0.0
9017,0.0
9018,0.0
9019,3.0517578e-05
9020,0.0
9021,-3.0517578e-05
9022,0.0
9023,0.0
9024,0.0
9025,0.0
9026,-3.0517578e-05
9027,0.0
9028,0.0
9029,0.0
9030,0.0
9031,0.0
9032,0.0
9033,-3.0517578e-05
9034,0.0
9035,0.0
9036,-3.0517578e-05
9037,0.0
9038,0.0
9039,0.0
9040,-3.0517578e-05
9041,3.0517578e-05
9042,0.0
9043,0.0
9044,0.0
9045,0.0
9046,0.0
9047,0.0
9048,0.0
9049,0.0
9050,0.0
9051,0.0
9052,0.0
9053,0.0
9054,0.0
9055,-3.0517578e-05
9056,0.0
9057,-3.0517578e-05
9058,0.0
9059,0.0
9060,0.0
9061,0.0
9062,0.0
9063,0.0
9064,0.0
9065,0.0
9066,0.0
9067,3.0517578e-05
9068,0.0
9069,0.0
9070,0.0
9071,0.0
9072,0.0
9073,0.0
9074,0.0
9075,0.0
9076,0.0
9077,0.0
9078,0.0
9079,3.0517578e-05
9080,0.0
9081,0.0
9082,0.0
9083,0.0
9084,0.0
9085,0.0
9086,0.0
9087,0.0
9088,0.0
9089,-3.0517578e-05
9090,0.0
9091,0.0
9092,3.0517578e-05
9093,0.0
9094,0.0
9095,0.0
9096,0.0
9097,0.0
9098,0.0
9099,0.0
9100,3.0517578e-05
9101,0.0
9102,0.0
9103,0.0
9104,0.0
9105,0.0
9106,0.0
9107,-3.0517578e-05
9108,0.0
9109,3.0517578e-05
9110,0.0
9111,0.0
9112,0.0
9113,0.0
9114,0.0
9115,0.0
9116,0.0
9117,0.0
9118,-3.0517578e-05
9119,0.0
9120,0.0
9121,0.0
9122,0.0
9123,0.0
9124,0.0
9125,0.0
9126,0.0
9127,3.0517578e-05
9128,0.0
9129,-3.0517578e-05
9130,0.0
9131,3.0517578e-05
9132,0.0
9133,0.0
9134,-3.0517578e-05
9135,0.0
9136,0.0
9137,0.0
9138,0.0
9139,-3.0517578e-05
9140,0.0
9141,0.0
9142,0.0
9143,0.0
9144,3.0517578e-05
9145,0.0
9146,0.0
9147,0.0
9148,0.0
9149,0.0
9150,0.0
9151,0.0
9152,0.0
9153,-3.0517578e-05
9154,0.0
9155,0.0
9156,0.0
9157,0.0
9158,0.0
9159,0.0
9160,0.0
9161,0.0
9162,0.0
9163,3.0517578e-05
9164,0.0
9165,0.0
9166,0.0
9167,0.0
9168,0.0
9169,3.0517578e-05
9170,0.0
9171,0.0
9172,3.0517578e-05
9173,0.0
9174,3.0517578e-05
9175,-3.0517578e-05
9176,0.0
9177,0.0
9178,0.0
9179,0.0
9180,0.0
9181,0.0
9182,0.0
9183,0.0
9184,-3.0517578e-05
9185,0.0
9186,-3.0517578e-05
9187,-3.0517578e-05
9188,0.0
9189,0.0
9190,0.0
9191,0.0
9192,0.0
9193,0.0
9194,0.0
9195,0.0
9196,0.0
9197,0.0
9198,-3.0517578e-05
9199,0.0
9200,-3.0517578e-05
9201,0.0
9202,0.0
9203,0.0
9204,0.0
9205,0.0
9206,0.0
9207,-3.0517578e-05
9208,0.0
9209,0.0
9210,0.0
9211,0.0
9212,0.0
9213,0.0
9214,0.0
9215,0.0
9216,0.0
9217,0.0
9218,0.0
9219,0.0
9220,0.0
9221,0.0
9222,0.0
9223,0.0
9224,0.0
9225,3.0517578e-05
9226,3.0517578e-05
9227,0.0
9228,-3.0517578e-05
9229,0.0
9230,0.0
9231,0.0
9232,0.0
9233,0.0
9234,0.0
9235,0.0
9236,0.0
9237,0.0
9238,0.0
9239,0.0
9240,0.0
9241,0.0
9242,0.0
9243,0.0
9244,0.0
9245,3.0517578e-05
9246,0.0
9247,0.0
9248,0.0
9249,0.0
9250,0.0
9251,3.0517578e-05
9252,0.0
9253,0.0
9254,0.0
9255,0.0
9256,0.0
9257,0.0
9258,0.0
9259,-3.0517578e-05
9260,-3.0517578e-05
9261,0.0
9262,0.0
9263,0.0
9264,0.0
9265,0.0
9266,-3.0517578e-05
9267,-3.0517578e-05
9268,0.0
9269,0.0
9270,0.0
9271,-3.0517578e-05
9272,3.0517578e-05
9273,0.0
9274,0.0
9275,-3.0517578e-05
9276,0.0
9277,0.0
9278,0.0
9279,0.0
9280,0.0
9281,0.0
9282,0.0
9283,0.0
9284,0.0
9285,0.0
9286,0.0
9287,0.0
9288,0.0
9289,0.0
9290,0.0
9291,0.0
9292,3.0517578e-05
9293,0.0
9294,0.0
9295,-3.0517578e-05
9296,0.0
9297,0.0
9298,0.0
9299,0.0
9300,0.0
9301,0.0
9302,3.0517578e-05
9303,0.0
9304,0.0
9305,-3.0517578e-05
9306,-3.0517578e-05
9307,0.0
9308,0.0
9309,0.0
9310,0.0
9311,-3.0517578e-05
9312,0.0
9313,0.0
9314,0.0
9315,0.0
9316,0.0
9317,3.0517578e-05
9318,0.0
9319,0.0
9320,3.0517578e-05
9321,0.0
9322,3.0517578e-05
9323,0.0
9324,0.0
9325,0.0
9326,0.0
9327,0.0
9328,0.0
9329,-3.0517578e-05
9330,0.0
9331,0.0
9332,0.0
9333,0.0
9334,0.0
9335,0.0
9336,3.0517578e-05
9337,0.0
9338,0.0
9339,0.0
9340,0.0
9341,0.0
9342,0.0
9343,-3.0517578e-05
9344,-3.0517578e-05
9345,0.0
9346,-3.0517578e-05
9347,0.0
9348,0.0
9349,0.0
9350,0.0
9351,0.0
9352,0.0
9353,0.0
9354,0.0
9355,0.0
9356,0.0
9357,0.0
9358,0.0
9359,0.0
9360,0.0
9361,-3.0517578e-05
9362,0.0
9363,0.0
9364,0.0
9365,0.0
9366,3.0517578e-05
9367,0.0
9368,0.0
9369,0.0
9370,0.0
9371,0.0
9372,0.0
9373,0.0
9374,0.0
9375,0.0
9376,0.0
9377,-3.0517578e-05
9378,3.0517578e-05
9379,-3.0517578e-05
9380,0.0
9381,0.0
9382,0.0
9383,0.0
9384,0.0
9385,0.0
9386,0.0
9387,0.0
9388,3.0517578e-05
9389,0.0
9390,3.0517578e-05
9391,0.0
9392,0.0
9393,0.0
9394,3.0517578e-05
9395,-3.0517578e-05
9396,0.0
9397,0.0
9398,0.0
9399,0.0
9400,0.0
9401,0.0
9402,0.0
9403,0.0
9404,0.0
9405,0.0
9406,-3.0517578e-05
9407,0.0
9408,0.0
9409,0.0
9410,0.0
9411,3.0517578e-05
9412,3.0517578e-05
9413,0.0
9414,3.0517578e-05
9415,0.0
9416,0.0
9417,0.0
9418,0.0
9419,0.0
9420,0.0
9421,0.0
9422,0.0
9423,0.0
9424,0.0
9425,-3.0517578e-05
9426,-3.0517578e-05
9427,-3.0517578e-05
9428,-3.0517578e-05
9429,0.0
9430,0.0
9431,0.0
9432,0.0
9433,0.0
9434,-3.0517578e-05
9435,0.0
9436,0.0
9437,0.0
9438,0.0
9439,0.0
9440,-3.0517578e-05
9441,0.0
9442,-3.0517578e-05
9443,0.0
9444,3.0517578e-05
9445,0.0
9446,0.0
9447,3.0517578e-05
9448,0.0
9449,0.0
9450,-3.0517578e-05
9451,0.0
9452,-3.0517578e-05
9453,0.0
9454,0.0
9455,0.0
9456,-3.0517578e-05
9457,0.0
9458,3.0517578e-05
9459,-3.0517578e-05
9460,0.0
9461,0.0
9462,0.0
9463,0.0
9464,-3.0517578e-05
9465,0.0
9466,3.0517578e-05
9467,0.0
9468,-3.0517578e-05
9469,3.0517578e-05
9470,3.0517578e-05
9471,0.0
9472,3.0517578e-05
9473,-3.0517578e-05
9474,0.0
9475,0.0
9476,3.0517578e-05
9477,0.0
9478,0.0
9479,-3.0517578e-05
9480,3.0517578e-05
9481,0.0
9482,0.0
9483,3.0517578e-05
9484,0.0
9485,0.0
9486,0.0
9487,0.0
9488,3.0517578e-05
9489,0.0
9490,0.0
9491,0.0
9492,0.0
9493,3.0517578e-05
9494,0.0
9495,-3.0517578e-05
9496,0.0
9497,-3.0517578e-05
9498,0.0
9499,3.0517578e-05
9500,0.0
9501,3.0517578e-05
9502,-3.0517578e-05
9503,0.0
9504,3.0517578e-05
9505,0.0
9506,0.0
9507,0.0
9508,0.0
9509,0.0
9510,-3.0517578e-05
9511,0.0
9512,0.0
9513,0.0
9514,0.0
9515,0.0
9516,0.0
9517,0.0
9518,0.0
9519,0.0
9520,0.0
9521,-3.0517578e-05
9522,0.0
9523,3.0517578e-05
9524,0.0
9525,3.0517578e-05
9526,0.0
9527,-3.0517578e-05
9528,0.0
9529,0.0
9530,3.0517578e-05
9531,0.0
9532,0.0
9533,0.0
9534,0.0
9535,0.0
9536,0.0
9537,-3.0517578e-05
9538,0.0
9539,-3.0517578e-05
9540,0.0
9541,0.0
9542,0.0
9543,0.0
9544,0.0
9545,0.0
9546,0.0
9547,3.0517578e-05
9548,0.0
9549,3.0517578e-05
9550,0.0
9551,0.0
9552,0.0
9553,0.0
9554,0.0
9555,-3.0517578e-05
9556,0.0
9557,0.0
9558,0.0
9559,0.0
9560,0.0
9561,-3.0517578e-05
9562,0.0
9563,0.0
9564,0.0
9565,0.0
9566,0.0
9567,0.0
9568,3.0517578e-05
9569,0.0
9570,0.0
9571,0.0
9572,0.0
9573,3.0517578e-05
9574,0.0
9575,0.0
9576,0.0
9577,0.0
9578,0.0
9579,0.0
9580,0.0
9581,0.0
9582,0.0
9583,-3.0517578e-05
9584,0.0
9585,3.0517578e-05
9586,0.0
9587,0.0
9588,0.0
9589,0.0
9590,0.0
9591,0.0
9592,0.0
9593,0.0
9594,0.0
9595,0.0
9596,0.0
9597,0.0
9598,0.0
9599,0.0
9600,0.0
9601,-3.0517578e-05
9602,3.0517578e-05
9603,0.0
9604,0.0
9605,0.0
9606,-3.0517578e-05
9607,0.0
9608,0.0
9609,0.0
9610,3.0517578e-05
9611,0.0
9612,0.0
9613,0.0
9614,-3.0517578e-05
9615,0.0
9616,0.0
9617,0.0
9618,0.0
9619,3.0517578e-05
9620,3.0517578e-05
9621,0.0
9622,3.0517578e-05
9623,0.0
9624,0.0
9625,-3.0517578e-05
9626,0.0
9627,-3.0517578e-05
9628,0.0
9629,0.0
9630,0.0
9631,0.0
9632,0.0
9633,0.0
9634,0.0
9635,0.0
9636,0.0
9637,0.0
9638,0.0
9639,0.0
9640,0.0
9641,3.0517578e-05
9642,0.0
9643,0.0
9644,0.0
9645,0.0
9646,0.0
9647,0.0
9648,0.0
9649,0.0
9650,0.0
9651,0.0
9652,0.0
9653,0.0
9654,0.0
9655,0.0
9656,0.0
9657,0.0
9658,0.0
9659,0.0
9660,3.0517578e-05
9661,0.0
9662,0.0
9663,0.0
9664,3.0517578e-05
9665,0.0
9666,0.0
9667,0.0
9668,0.0
9669,0.0
9670,0.0
9671,0.0
9672,0.0
9673,3.0517578e-05
9674,3.0517578e-05
9675,0.0
9676,0.0
9677,3.0517578e-05
9678,0.0
9679,0.0
9680,0.0
9681,0.0
9682,0.0
9683,3.0517578e-05
9684,0.0
9685,0.0
9686,-3.0517578e-05
9687,3.0517578e-05
9688,0.0
9689,-3.0517578e-05
9690,-3.0517578e-05
9691,0.0
9692,0.0
9693,0.0
9694,0.0
9695,0.0
9696,3.0517578e-05
9697,0.0
9698,3.0517578e-05
9699,0.0
9700,0.0
9701,0.0
9702,3.0517578e-05
9703,0.0
9704,-3.0517578e-05
9705,0.0
9706,-3.0517578e-05
9707,0.0
9708,0.0
9709,-3.0517578e-05
9710,0.0
9711,0.0
9712,0.0
9713,-3.0517578e-05
9714,0.0
9715,0.0
9716,0.0
9717,0.0
9718,0.0
9719,0.0
9720,0.0
9721,0.0
9722,3.0517578e-05
9723,-3.0517578e-05
9724,0.0
9725,0.0
9726,0.0
9727,0.0
9728,-3.0517578e-05
9729,0.0
9730,0.0
9731,0.0
9732,0.0
9733,0.0
9734,3.0517578e-05
9735,0.0
9736,0.0
9737,0.0
9738,0.0
9739,0.0
9740,0.0
9741,0.0
9742,0.0
9743,3.0517578e-05
9744,3.0517578e-05
9745,0.0
9746,0.0
9747,0.0
9748,0.0
9749,0.0
9750,0.0
9751,0.0
9752,0.0
9753,0.0
9754,3.0517578e-05
9755,0.0
9756,-3.0517578e-05
9757,0.0
9758,0.0
9759,0.0
9760,0.0
9761,0.0
9762,0.0
9763,0.0
9764,0.0
9765,0.0
9766,0.0
9767,3.0517578e-05
9768,0.0
9769,3.0517578e-05
9770,3.0517578e-05
9771,3.0517578e-05
9772,0.0
9773,0.0
9774,0.0
9775,0.0
9776,0.0
9777,0.0
9778,0.0
9779,0.0
9780,0.0
9781,0.0
9782,0.0
9783,0.0
9784,-3.0517578e-05
9785,0.0
9786,0.0
9787,0.0
9788,-3.0517578e-05
9789,0.0
9790,-3.0517578e-05
9791,0.0
9792,0.0
9793,0.0
9794,0.0
9795,0.0
9796,0.0
9797,0.0
9798,-3.0517578e-05
9799,3.0517578e-05
9800,0.0
9801,3.0517578e-05
9802,0.0
9803,0.0
9804,0.0
9805,0.0
9806,3.0517578e-05
9807,3.0517578e-05
9808,0.0
9809,-3.0517578e-05
9810,0.0
9811,3.0517578e-05
9812,-3.0517578e-05
9813,0.0
9814,0.0
9815,0.0
9816,0.0
9817,0.0
9818,0.0
9819,0.0
9820,0.0
9821,0.0
9822,0.0
9823,0.0
9824,0.0
9825,0.0
9826,3.0517578e-05
9827,-3.0517578e-05
9828,0.0
9829,0.0
9830,0.0
9831,0.0
9832,0.0
9833,0.0
9834,0.0
9835,-3.0517578e-05
9836,0.0
9837,-3.0517578e-05
9838,0.0
9839,0.0
9840,0.0
9841,0.0
9842,0.0
9843,-3.0517578e-05
9844,0.0
9845,3.0517578e-05
9846,0.0
9847,0.0
9848,0.0
9849,3.0517578e-05
9850,0.0
9851,0.0
9852,0.0
9853,0.0
9854,0.0
9855,0.0
9856,0.0
9857,0.0
9858,0.0
9859,0.0
9860,0.0
9861,0.0
9862,0.0
9863,0.0
9864,3.0517578e-05
9865,0.0
9866,3.0517578e-05
9867,0.0
9868,-3.0517578e-05
9869,-3.0517578e-05
9870,-3.0517578e-05
9871,0.0
9872,0.0
9873,0.0
9874,0.0
9875,0.0
9876,0.0
9877,0.0
9878,-3.0517578e-05
9879,0.0
9880,0.0
9881,3.0517578e-05
9882,-3.0517578e-05
9883,0.0
9884,3.0517578e-05
9885,0.0
9886,0.0
9887,0.0
9888,0.0
9889,0.0
9890,0.0
9891,0.0
9892,-3.0517578e-05
9893,0.0
9894,0.0
9895,0.0
9896,0.0
9897,0.0
9898,0.0
9899,0.0
9900,0.0
9901,0.0
9902,0.0
9903,0.0
9904,0.0
9905,0.0
9906,0.0
9907,0.0
9908,0.0
9909,0.0
9910,0.0
9911,0.0
9912,0.0
9913,0.0
9914,0.0
9915,3.0517578e-05
9916,0.0
9917,3.0517578e-05
9918,0.0
9919,0.0
9920,0.0
9921,3.0517578e-05
9922,0.0
9923,0.0
9924,-3.0517578e-05
9925,3.0517578e-05
9926,0.0
9927,-3.0517578e-05
9928,0.0
9929,0.0
9930,-3.0517578e-05
9931,0.0
9932,0.0
9933,0.0
9934,0.0
9935,-3.0517578e-05
9936,0.0
9937,0.0
9938,0.0
9939,0.0
9940,3.0517578e-05
9941,0.0
9942,0.0
9943,0.0
9944,3.0517578e-05
9945,0.0
9946,0.0
9947,3.0517578e-05
9948,-3.0517578e-05
9949,0.0
9950,0.0
9951,0.0
9952,0.0
9953,0.0
9954,0.0
9955,-3.0517578e-05
9956,0.0
9957,3.0517578e-05
9958,0.0
9959,0.0
9960,0.0
9961,3.0517578e-05
9962,-3.0517578e-05
9963,0.0
9964,0.0
9965,0.0
9966,-3.0517578e-05
9967,0.0
9968,0.0
9969,0.0
9970,-3.0517578e-05
9971,0.0
9972,3.0517578e-05
9973,0.0
9974,-3.0517578e-05
9975,0.0
9976,0.0
9977,-3.0517578e-05
9978,-3.0517578e-05
9979,0.0
9980,0.0
9981,0.0
9982,0.0
9983,-3.0517578e-05
9984,-3.0517578e-05
9985,-3.0517578e-05
9986,0.0
9987,0.0
9988,0.0
9989,0.0
9990,0.0
9991,0.0
9992,0.0
9993,0.0
9994,0.0
9995,3.0517578e-05
9996,0.0
9997,-3.0517578e-05
9998,0.0
9999,3.0517578e-05
10000,0.0
10001,3.0517578e-05
10002,0.0
10003,0.0
10004,0.0
10005,-3.0517578e-05
10006,0.0
10007,0.0
10008,0.0
10009,0.0
10010,0.0
10011,0.0
10012,-3.0517578e-05
10013,3.0517578e-05
10014,0.0
10015,0.0
10016,0.0
10017,0.0
10018,3.0517578e-05
10019,0.0
10020,0.0
10021,0.0
10022,-3.0517578e-05
10023,0.0
10024,3.0517578e-05
10025,0.0
10026,0.0
10027,0.0
10028,0.0
10029,0.0
10030,0.0
10031,0.0
10032,0.0
10033,0.0
10034,0.0
10035,-3.0517578e-05
10036,3.0517578e-05
10037,-3.0517578e-05
10038,0.0
10039,3.0517578e-05
10040,0.0
10041,0.0
10042,0.0
10043,0.0
10044,0.0
10045,0.0
10046,0.0
10047,0.0
10048,0.0
10049,0.0
10050,0.0
10051,0.0
10052,0.0
10053,0.0
10054,0.0
10055,3.0517578e-05
10056,0.0
10057,0.0
10058,0.0
10059,0.0
10060,-3.0517578e-05
10061,3.0517578e-05
10062,0.0
10063,0.0
10064,0.0
10065,0.0
10066,0.0
10067,0.0
10068,0.0
10069,0.0
10070,0.0
10071,0.0
10072,0.0
10073,0.0
10074,-3.0517578e-05
10075,0.0
10076,0.0
10077,0.0
10078,-3.0517578e-05
10079,0.0
10080,0.0
10081,3.0517578e-05
10082,3.0517578e-05
10083,0.0
10084,0.0
10085,0.0
10086,0.0
10087,-3.0517578e-05
10088,0.0
10089,3.0517578e-05
10090,0.0
10091,-3.0517578e-05
10092,0.0
10093,0.0
10094,0.0
10095,0.0
10096,-3.0517578e-05
10097,0.0
10098,0.0
10099,0.0
10100,0.0
10101,0.0
10102,-3.0517578e-05
10103,-3.0517578e-05
10104,0.0
10105,0.0
10106,0.0
10107,0.0
10108,3.0517578e-05
10109,0.0
10110,0.0
10111,0.0
10112,0.0
10113,-3.0517578e-05
10114,0.0
10115,0.0
10116,0.0
10117,0.0
10118,0.0
10119,0.0
10120,0.0
10121,0.0
10122,3.0517578e-05
10123,0.0
10124,-3.0517578e-05
10125,0.0
10126,0.0
10127,-3.0517578e-05
10128,0.0
10129,0.0
10130,0.0
10131,0.0
10132,0.0
10133,0.0
10134,0.0
10135,0.0
10136,0.0
10137,0.0
10138,0.0
10139,3.0517578e-05
10140,0.0
10141,0.0
10142,0.0
10143,0.0
10144,-3.0517578e-05
10145,-3.0517578e-05
10146,0.0
10147,-3.0517578e-05
10148,0.0
10149,0.0
10150,0.0
10151,-3.0517578e-05
10152,0.0
10153,0.0
10154,0.0
10155,0.0
10156,3.0517578e-05
10157,3.0517578e-05
10158,-3.0517578e-05
10159,0.0
10160,0.0
10161,-3.0517578e-05
10162,-3.0517578e-05
10163,0.0
10164,0.0
10165,-3.0517578e-05
10166,0.0
10167,0.0
10168,-3.0517578e-05
10169,0.0
10170,0.0
10171,-3.0517578e-05
10172,3.0517578e-05
10173,-3.0517578e-05
10174,0.0
10175,0.0
10176,-3.0517578e-05
10177,0.0
10178,0.0
10179,0.0
10180,0.0
10181,0.0
10182,0.0
10183,0.0
10184,3.0517578e-05
10185,0.0
10186,0.0
10187,-3.0517578e-05
10188,3.0517578e-05
10189,3.0517578e-05
10190,0.0
10191,0.0
10192,0.0
10193,0.0
10194,0.0
10195,0.0
10196,0.0
10197,0.0
10198,0.0
10199,3.0517578e-05
10200,0.0
10201,0.0
10202,0.0
10203,0.0
10204,0.0
10205,0.0
10206,-3.0517578e-05
10207,0.0
10208,0.0
10209,-3.0517578e-05
10210,0.0
10211,0.0
10212,3.0517578e-05
10213,0.0
10214,0.0
10215,3.0517578e-05
10216,0.0
10217,0.0
10218,0.0
10219,3.0517578e-05
10220,0.0
10221,0.0
10222,0.0
10223,0.0
10224,0.0
10225,0.0
10226,3.0517578e-05
10227,-3.0517578e-05
10228,0.0
10229,0.0
10230,0.0
10231,3.0517578e-05
10232,0.0
10233,-3.0517578e-05
10234,0.0
10235,0.0
10236,0.0
10237,0.0
10238,0.0
10239,-3.0517578e-05
10240,0.0
10241,0.0
10242,0.0
10243,0.0
10244,3.0517578e-05
10245,0.0
10246,0.0
10247,3.0517578e-05
10248,0.0
10249,0.0
10250,0.0
10251,3.0517578e-05
10252,0.0
10253,0.0
10254,0.0
10255,0.0
10256,0.0
10257,3.0517578e-05
10258,0.0
10259,0.0
10260,0.0
10261,0.0
10262,0.0
10263,0.0
10264,0.0
10265,3.0517578e-05
10266,0.0
10267,0.0
10268,0.0
10269,0.0
10270,-3.0517578e-05
10271,0.0
10272,0.0
10273,-3.0517578e-05
10274,-3.0517578e-05
10275,0.0
10276,-3.0517578e-05
10277,0.0
10278,0.0
10279,0.0
10280,3.0517578e-05
10281,3.0517578e-05
10282,0.0
10283,0.0
10284,0.0
10285,-3.0517578e-05
10286,3.0517578e-05
10287,0.0
10288,0.0
10289,0.0
10290,0.0
10291,3.0517578e-05
10292,0.0
10293,3.0517578e-05
10294,0.0
10295,0.0
10296,3.0517578e-05
